Sentence,WorkerID,PartOfExp,Trial,ListPosition,Filename,Transcription,Condition,TrainingTestSet,ListNum,PresentationBlock,TestTalkerNameShort,TestTalkerName,TestTalkerID,Answer.accent_familiarity_place,Answer.audio_stall,Answer.comments,Answer.condition,Answer.errors,Answer.guess_accent,Answer.language_background,Answer.language_background_free,Answer.list_num,Answer.rsrb.age,Answer.rsrb.ethnicity,Answer.rsrb.protocol,Answer.rsrb.race,Answer.rsrb.raceother,Answer.rsrb.sex,Answer.speaker,assignmentsubmittime,ItemRepetition,OrderOfSubmission,SentenceID,Keywords,NumKeywords,Keywords_perSet,PropKeywordsCorrect,NumKeywordsCorrect,Condition.long,Condition2,AccentFamFreq,AudioQual,AudioType2_WoreHeadphones,AudioType,CurrentTalkerIDShort,CurrentTalkerID,RejectWorker,ReasonRejected,TrainingTalkerID,ExpRep_subj,Exp3_subj,Exp2_subj,Exp1_subj,TalkerID.gen,Keyword,TranscriptionStripped,IsCorrect,Experiment,Cond.treat,Cond.treatTS.vs.CNTL,Cond.treatMT.vs.CNTL,Cond.treatST.vs.CNTL,Cond.diff,Cond.diffTS.vs.MT,Cond.diffMT.vs.ST,Cond.diffST.vs.CNTL,Intercept.ranef,Intercept.ranef.1ab,TrainingTalkerID1,fold,tr_0,tr_2,tr_4,tr_6,tr_8,tr_10,tr_12,tr_14,tr_16,tr_18,tr_20,tr_22,tr_24,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6
The shoes were very dirty.,6fd6dfe40dd753d7795852052ebef541,test,12,3,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S004,the shoes were very dirty,1Acc_Same1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,in_movies_shows,no,,1Acc_Same1Acc,,Russia,monolingual,American English (native speaker),a_rev,60.0,NonHisp,RSRB00045955,white;,,Female,4,2015-12-01T16:12:38Z,yes,206,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Talker-specific
training",Talker-specific,month,good,other,external,43,CMN_M_043,False,,CMN_M_043,no,no,yes,no,Test talker 4,shoes,the shoes were very dirty,1,1a,Talker-specific,1,0,0,Talker-specific,0.75,0.5,0.25,0.2604623277748191,0.2699006988921377,CMN_M_043,3,2.495328944225728,4.448413425563685,4.3492124986394725,2.9890716529244363,0.9744643052759513,0.9956655611321494,1.0482623519661056,0.9990312388445273,0.955381809008318,1.0130962226382005,1.0283448226474012,0.9825138968174743,0.8636877705898772,0.9076808313192981,0.850147839164304,0.7945544579984823,0.9828550178237003,0.8054384086272737
The shoes were very dirty.,6fd6dfe40dd753d7795852052ebef541,test,12,3,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S004,the shoes were very dirty,1Acc_Same1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,in_movies_shows,no,,1Acc_Same1Acc,,Russia,monolingual,American English (native speaker),a_rev,60.0,NonHisp,RSRB00045955,white;,,Female,4,2015-12-01T16:12:38Z,yes,206,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Talker-specific
training",Talker-specific,month,good,other,external,43,CMN_M_043,False,,CMN_M_043,no,no,yes,no,Test talker 4,were,the shoes were very dirty,1,1a,Talker-specific,1,0,0,Talker-specific,0.75,0.5,0.25,0.2604623277748191,0.2699006988921377,CMN_M_043,3,2.495328944225728,4.448413425563685,4.3492124986394725,2.9890716529244363,0.9744643052759513,0.9956655611321494,1.0482623519661056,0.9990312388445273,0.955381809008318,1.0130962226382005,1.0283448226474012,0.9825138968174743,0.8636877705898772,0.9076808313192981,0.850147839164304,0.7945544579984823,0.9828550178237003,0.8054384086272737
The shoes were very dirty.,6fd6dfe40dd753d7795852052ebef541,test,12,3,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S004,the shoes were very dirty,1Acc_Same1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,in_movies_shows,no,,1Acc_Same1Acc,,Russia,monolingual,American English (native speaker),a_rev,60.0,NonHisp,RSRB00045955,white;,,Female,4,2015-12-01T16:12:38Z,yes,206,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Talker-specific
training",Talker-specific,month,good,other,external,43,CMN_M_043,False,,CMN_M_043,no,no,yes,no,Test talker 4,very,the shoes were very dirty,1,1a,Talker-specific,1,0,0,Talker-specific,0.75,0.5,0.25,0.2604623277748191,0.2699006988921377,CMN_M_043,3,2.495328944225728,4.448413425563685,4.3492124986394725,2.9890716529244363,0.9744643052759513,0.9956655611321494,1.0482623519661056,0.9990312388445273,0.955381809008318,1.0130962226382005,1.0283448226474012,0.9825138968174743,0.8636877705898772,0.9076808313192981,0.850147839164304,0.7945544579984823,0.9828550178237003,0.8054384086272737
The shoes were very dirty.,6fd6dfe40dd753d7795852052ebef541,test,12,3,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S004,the shoes were very dirty,1Acc_Same1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,in_movies_shows,no,,1Acc_Same1Acc,,Russia,monolingual,American English (native speaker),a_rev,60.0,NonHisp,RSRB00045955,white;,,Female,4,2015-12-01T16:12:38Z,yes,206,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Talker-specific
training",Talker-specific,month,good,other,external,43,CMN_M_043,False,,CMN_M_043,no,no,yes,no,Test talker 4,dirty,the shoes were very dirty,1,1a,Talker-specific,1,0,0,Talker-specific,0.75,0.5,0.25,0.2604623277748191,0.2699006988921377,CMN_M_043,3,2.495328944225728,4.448413425563685,4.3492124986394725,2.9890716529244363,0.9744643052759513,0.9956655611321494,1.0482623519661056,0.9990312388445273,0.955381809008318,1.0130962226382005,1.0283448226474012,0.9825138968174743,0.8636877705898772,0.9076808313192981,0.850147839164304,0.7945544579984823,0.9828550178237003,0.8054384086272737
The shoes were very dirty.,643313ae83f041d62efb0f54570821ac,test,4,3,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S004,his shoes were very dirty,5Acc_Diff1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,"None, thanks.",5Acc_Diff1Acc,,France,monolingual,"American English, native, 47 years.",a,47.0,NonHisp,RSRB00045955,white;,,Male,6,2016-03-09T18:32:07Z,yes,274,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Multi-talker
training",Multi-talker,month,professional,headphones,over-ear,37,CMN_M_037,False,,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",no,no,yes,no,Test talker 6,shoes,his shoes were very dirty,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,0.618050268517137,0.489670109585704,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3,2.4929669497210756,4.4088353449047135,4.312735068447716,2.9667910596309297,0.9819336994616619,0.9985534878884722,1.043245385898307,1.0050880258066914,0.9624673569007781,1.0150286070487216,1.0250931874402798,0.9756521944475526,0.8589133554693079,0.9174936922375632,0.8848022889652394,0.8481000487957819,1.0254759619046319,0.9340524857022305
The shoes were very dirty.,643313ae83f041d62efb0f54570821ac,test,4,3,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S004,his shoes were very dirty,5Acc_Diff1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,"None, thanks.",5Acc_Diff1Acc,,France,monolingual,"American English, native, 47 years.",a,47.0,NonHisp,RSRB00045955,white;,,Male,6,2016-03-09T18:32:07Z,yes,274,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Multi-talker
training",Multi-talker,month,professional,headphones,over-ear,37,CMN_M_037,False,,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",no,no,yes,no,Test talker 6,were,his shoes were very dirty,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,0.618050268517137,0.489670109585704,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3,2.4929669497210756,4.4088353449047135,4.312735068447716,2.9667910596309297,0.9819336994616619,0.9985534878884722,1.043245385898307,1.0050880258066914,0.9624673569007781,1.0150286070487216,1.0250931874402798,0.9756521944475526,0.8589133554693079,0.9174936922375632,0.8848022889652394,0.8481000487957819,1.0254759619046319,0.9340524857022305
The shoes were very dirty.,643313ae83f041d62efb0f54570821ac,test,4,3,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S004,his shoes were very dirty,5Acc_Diff1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,"None, thanks.",5Acc_Diff1Acc,,France,monolingual,"American English, native, 47 years.",a,47.0,NonHisp,RSRB00045955,white;,,Male,6,2016-03-09T18:32:07Z,yes,274,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Multi-talker
training",Multi-talker,month,professional,headphones,over-ear,37,CMN_M_037,False,,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",no,no,yes,no,Test talker 6,very,his shoes were very dirty,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,0.618050268517137,0.489670109585704,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3,2.4929669497210756,4.4088353449047135,4.312735068447716,2.9667910596309297,0.9819336994616619,0.9985534878884722,1.043245385898307,1.0050880258066914,0.9624673569007781,1.0150286070487216,1.0250931874402798,0.9756521944475526,0.8589133554693079,0.9174936922375632,0.8848022889652394,0.8481000487957819,1.0254759619046319,0.9340524857022305
The shoes were very dirty.,643313ae83f041d62efb0f54570821ac,test,4,3,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S004,his shoes were very dirty,5Acc_Diff1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,"None, thanks.",5Acc_Diff1Acc,,France,monolingual,"American English, native, 47 years.",a,47.0,NonHisp,RSRB00045955,white;,,Male,6,2016-03-09T18:32:07Z,yes,274,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Multi-talker
training",Multi-talker,month,professional,headphones,over-ear,37,CMN_M_037,False,,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",no,no,yes,no,Test talker 6,dirty,his shoes were very dirty,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,0.618050268517137,0.489670109585704,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3,2.4929669497210756,4.4088353449047135,4.312735068447716,2.9667910596309297,0.9819336994616619,0.9985534878884722,1.043245385898307,1.0050880258066914,0.9624673569007781,1.0150286070487216,1.0250931874402798,0.9756521944475526,0.8589133554693079,0.9174936922375632,0.8848022889652394,0.8481000487957819,1.0254759619046319,0.9340524857022305
The shoes were very dirty.,9ed81ed8f97a93609ba9cf98a39bd8bf,test,3,3,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S004,...were very dirty.,1Acc_Diff1Acc,"set2,set1",a,,32,ALL_032_M_CMN,3,in_movies_shows,yes,For some reason the beginning of each clip was almost impossible to hear each and every time. My apologies if my info is not useful for that reason. I can assure you that I did my very best.,1Acc_Diff1Acc,,east coast,other,"I have spoken American English for over 30 years, but also proficient in French, German and Dutch.",a,42.0,NonHisp,RSRB00045955,white;,,Male,"2,3",2015-11-11T13:43:32Z,yes,127,HT1_S004,"shoes, were, very, dirty",4,51,0.75,3,"Single talker
training",Single talker,month,good,headphones,over-ear,32,CMN_M_032,False,,CMN_M_016,no,no,yes,no,Test talker 3,shoes,were very dirty,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-2.374229936498404,-2.36833603761101,CMN_M_016,1,2.385263838557697,4.360578304697388,4.3024685599067825,2.965683952974835,0.9864970742713394,1.018831295114654,1.0622316156115148,1.0407169459423697,0.9912234768539239,1.0374223100298263,1.047938902709552,1.0097279879074053,0.8700434508457051,0.9197982832839311,0.9062567437797774,0.8936103159925403,0.9276274465443018,0.8846177607091814
The shoes were very dirty.,9ed81ed8f97a93609ba9cf98a39bd8bf,test,3,3,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S004,...were very dirty.,1Acc_Diff1Acc,"set2,set1",a,,32,ALL_032_M_CMN,3,in_movies_shows,yes,For some reason the beginning of each clip was almost impossible to hear each and every time. My apologies if my info is not useful for that reason. I can assure you that I did my very best.,1Acc_Diff1Acc,,east coast,other,"I have spoken American English for over 30 years, but also proficient in French, German and Dutch.",a,42.0,NonHisp,RSRB00045955,white;,,Male,"2,3",2015-11-11T13:43:32Z,yes,127,HT1_S004,"shoes, were, very, dirty",4,51,0.75,3,"Single talker
training",Single talker,month,good,headphones,over-ear,32,CMN_M_032,False,,CMN_M_016,no,no,yes,no,Test talker 3,were,were very dirty,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-2.374229936498404,-2.36833603761101,CMN_M_016,1,2.385263838557697,4.360578304697388,4.3024685599067825,2.965683952974835,0.9864970742713394,1.018831295114654,1.0622316156115148,1.0407169459423697,0.9912234768539239,1.0374223100298263,1.047938902709552,1.0097279879074053,0.8700434508457051,0.9197982832839311,0.9062567437797774,0.8936103159925403,0.9276274465443018,0.8846177607091814
The shoes were very dirty.,9ed81ed8f97a93609ba9cf98a39bd8bf,test,3,3,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S004,...were very dirty.,1Acc_Diff1Acc,"set2,set1",a,,32,ALL_032_M_CMN,3,in_movies_shows,yes,For some reason the beginning of each clip was almost impossible to hear each and every time. My apologies if my info is not useful for that reason. I can assure you that I did my very best.,1Acc_Diff1Acc,,east coast,other,"I have spoken American English for over 30 years, but also proficient in French, German and Dutch.",a,42.0,NonHisp,RSRB00045955,white;,,Male,"2,3",2015-11-11T13:43:32Z,yes,127,HT1_S004,"shoes, were, very, dirty",4,51,0.75,3,"Single talker
training",Single talker,month,good,headphones,over-ear,32,CMN_M_032,False,,CMN_M_016,no,no,yes,no,Test talker 3,very,were very dirty,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-2.374229936498404,-2.36833603761101,CMN_M_016,1,2.385263838557697,4.360578304697388,4.3024685599067825,2.965683952974835,0.9864970742713394,1.018831295114654,1.0622316156115148,1.0407169459423697,0.9912234768539239,1.0374223100298263,1.047938902709552,1.0097279879074053,0.8700434508457051,0.9197982832839311,0.9062567437797774,0.8936103159925403,0.9276274465443018,0.8846177607091814
The shoes were very dirty.,9ed81ed8f97a93609ba9cf98a39bd8bf,test,3,3,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S004,...were very dirty.,1Acc_Diff1Acc,"set2,set1",a,,32,ALL_032_M_CMN,3,in_movies_shows,yes,For some reason the beginning of each clip was almost impossible to hear each and every time. My apologies if my info is not useful for that reason. I can assure you that I did my very best.,1Acc_Diff1Acc,,east coast,other,"I have spoken American English for over 30 years, but also proficient in French, German and Dutch.",a,42.0,NonHisp,RSRB00045955,white;,,Male,"2,3",2015-11-11T13:43:32Z,yes,127,HT1_S004,"shoes, were, very, dirty",4,51,0.75,3,"Single talker
training",Single talker,month,good,headphones,over-ear,32,CMN_M_032,False,,CMN_M_016,no,no,yes,no,Test talker 3,dirty,were very dirty,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-2.374229936498404,-2.36833603761101,CMN_M_016,1,2.385263838557697,4.360578304697388,4.3024685599067825,2.965683952974835,0.9864970742713394,1.018831295114654,1.0622316156115148,1.0407169459423697,0.9912234768539239,1.0374223100298263,1.047938902709552,1.0097279879074053,0.8700434508457051,0.9197982832839311,0.9062567437797774,0.8936103159925403,0.9276274465443018,0.8846177607091814
The shoes were very dirty.,da814bfa96b46299d008d1d010b9e28c,test,13,3,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S004,the shoes were very dirty,1Acc_Diff1Acc,"set2,set1",a,,35,ALL_035_M_CMN,5,in_movies_shows,no,,1Acc_Diff1Acc,,India ,monolingual,american english native,a,39.0,NonHisp,RSRB00045955,white;,,Female,"1,5",2017-02-10T21:07:07Z,yes,379,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Single talker
training",Single talker,month,excellent,headphones,in-ear,35,CMN_M_035,False,,CMN_M_021,no,no,yes,no,Test talker 5,shoes,the shoes were very dirty,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.1826348499310505,-0.2035904886518716,CMN_M_021,1,2.4929635843131943,4.472554583181993,4.399051712906026,2.9770748753691283,0.9997521227783482,1.003400911867403,1.0563147253718532,1.004605089883204,0.9570387209703486,1.0136903410684723,1.0206380666108699,0.9668095890724023,0.8451537801183874,0.9250134888136604,0.8888207334837203,0.8042867526389748,1.0527831904103404,0.8426816669486727
The shoes were very dirty.,da814bfa96b46299d008d1d010b9e28c,test,13,3,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S004,the shoes were very dirty,1Acc_Diff1Acc,"set2,set1",a,,35,ALL_035_M_CMN,5,in_movies_shows,no,,1Acc_Diff1Acc,,India ,monolingual,american english native,a,39.0,NonHisp,RSRB00045955,white;,,Female,"1,5",2017-02-10T21:07:07Z,yes,379,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Single talker
training",Single talker,month,excellent,headphones,in-ear,35,CMN_M_035,False,,CMN_M_021,no,no,yes,no,Test talker 5,were,the shoes were very dirty,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.1826348499310505,-0.2035904886518716,CMN_M_021,1,2.4929635843131943,4.472554583181993,4.399051712906026,2.9770748753691283,0.9997521227783482,1.003400911867403,1.0563147253718532,1.004605089883204,0.9570387209703486,1.0136903410684723,1.0206380666108699,0.9668095890724023,0.8451537801183874,0.9250134888136604,0.8888207334837203,0.8042867526389748,1.0527831904103404,0.8426816669486727
The shoes were very dirty.,da814bfa96b46299d008d1d010b9e28c,test,13,3,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S004,the shoes were very dirty,1Acc_Diff1Acc,"set2,set1",a,,35,ALL_035_M_CMN,5,in_movies_shows,no,,1Acc_Diff1Acc,,India ,monolingual,american english native,a,39.0,NonHisp,RSRB00045955,white;,,Female,"1,5",2017-02-10T21:07:07Z,yes,379,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Single talker
training",Single talker,month,excellent,headphones,in-ear,35,CMN_M_035,False,,CMN_M_021,no,no,yes,no,Test talker 5,very,the shoes were very dirty,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.1826348499310505,-0.2035904886518716,CMN_M_021,1,2.4929635843131943,4.472554583181993,4.399051712906026,2.9770748753691283,0.9997521227783482,1.003400911867403,1.0563147253718532,1.004605089883204,0.9570387209703486,1.0136903410684723,1.0206380666108699,0.9668095890724023,0.8451537801183874,0.9250134888136604,0.8888207334837203,0.8042867526389748,1.0527831904103404,0.8426816669486727
The shoes were very dirty.,da814bfa96b46299d008d1d010b9e28c,test,13,3,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S004,the shoes were very dirty,1Acc_Diff1Acc,"set2,set1",a,,35,ALL_035_M_CMN,5,in_movies_shows,no,,1Acc_Diff1Acc,,India ,monolingual,american english native,a,39.0,NonHisp,RSRB00045955,white;,,Female,"1,5",2017-02-10T21:07:07Z,yes,379,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Single talker
training",Single talker,month,excellent,headphones,in-ear,35,CMN_M_035,False,,CMN_M_021,no,no,yes,no,Test talker 5,dirty,the shoes were very dirty,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.1826348499310505,-0.2035904886518716,CMN_M_021,1,2.4929635843131943,4.472554583181993,4.399051712906026,2.9770748753691283,0.9997521227783482,1.003400911867403,1.0563147253718532,1.004605089883204,0.9570387209703486,1.0136903410684723,1.0206380666108699,0.9668095890724023,0.8451537801183874,0.9250134888136604,0.8888207334837203,0.8042867526389748,1.0527831904103404,0.8426816669486727
The shoes were very dirty.,823314ed0676126bc658df08ced4e0d5,test,12,3,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S004,the stools were very dirty,5AmEng_1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,in_movies_shows,few,Thanks,5AmEng_1Acc,,Germany,monolingual,American English Native,a_rev,26.0,NonHisp,RSRB00045955,white;,,Male,4,2017-02-05T20:12:55Z,yes,334,HT1_S004,"shoes, were, very, dirty",4,51,0.75,3,"Control
(training = 5 AmEng)",Control,month,professional,headphones,over-ear,43,CMN_M_043,False,,"ENG_M_066, ENG_M_133, ENG_M_070, ENG_M_131, ENG_M_055",no,no,yes,no,Test talker 4,shoes,the stools were very dirty,0,1a,Control,0,0,0,Control,-0.25,-0.5,-0.75,-0.3602628289023444,-0.4148809559484745,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2,2.33261072842535,4.151805037972531,4.191798922537034,2.9495174313121937,0.9925048749502882,1.0082098284283219,1.0575190835960582,1.0355904903732063,0.9803406864250814,1.0361137326334304,1.0483167516167282,1.0036407147129354,0.8687596163486657,0.9178149200457353,0.9136581584470925,0.8817717371437903,0.9578806924385282,0.9504369405085953
The shoes were very dirty.,823314ed0676126bc658df08ced4e0d5,test,12,3,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S004,the stools were very dirty,5AmEng_1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,in_movies_shows,few,Thanks,5AmEng_1Acc,,Germany,monolingual,American English Native,a_rev,26.0,NonHisp,RSRB00045955,white;,,Male,4,2017-02-05T20:12:55Z,yes,334,HT1_S004,"shoes, were, very, dirty",4,51,0.75,3,"Control
(training = 5 AmEng)",Control,month,professional,headphones,over-ear,43,CMN_M_043,False,,"ENG_M_066, ENG_M_133, ENG_M_070, ENG_M_131, ENG_M_055",no,no,yes,no,Test talker 4,were,the stools were very dirty,1,1a,Control,0,0,0,Control,-0.25,-0.5,-0.75,-0.3602628289023444,-0.4148809559484745,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2,2.33261072842535,4.151805037972531,4.191798922537034,2.9495174313121937,0.9925048749502882,1.0082098284283219,1.0575190835960582,1.0355904903732063,0.9803406864250814,1.0361137326334304,1.0483167516167282,1.0036407147129354,0.8687596163486657,0.9178149200457353,0.9136581584470925,0.8817717371437903,0.9578806924385282,0.9504369405085953
The shoes were very dirty.,823314ed0676126bc658df08ced4e0d5,test,12,3,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S004,the stools were very dirty,5AmEng_1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,in_movies_shows,few,Thanks,5AmEng_1Acc,,Germany,monolingual,American English Native,a_rev,26.0,NonHisp,RSRB00045955,white;,,Male,4,2017-02-05T20:12:55Z,yes,334,HT1_S004,"shoes, were, very, dirty",4,51,0.75,3,"Control
(training = 5 AmEng)",Control,month,professional,headphones,over-ear,43,CMN_M_043,False,,"ENG_M_066, ENG_M_133, ENG_M_070, ENG_M_131, ENG_M_055",no,no,yes,no,Test talker 4,very,the stools were very dirty,1,1a,Control,0,0,0,Control,-0.25,-0.5,-0.75,-0.3602628289023444,-0.4148809559484745,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2,2.33261072842535,4.151805037972531,4.191798922537034,2.9495174313121937,0.9925048749502882,1.0082098284283219,1.0575190835960582,1.0355904903732063,0.9803406864250814,1.0361137326334304,1.0483167516167282,1.0036407147129354,0.8687596163486657,0.9178149200457353,0.9136581584470925,0.8817717371437903,0.9578806924385282,0.9504369405085953
The shoes were very dirty.,823314ed0676126bc658df08ced4e0d5,test,12,3,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S004,the stools were very dirty,5AmEng_1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,in_movies_shows,few,Thanks,5AmEng_1Acc,,Germany,monolingual,American English Native,a_rev,26.0,NonHisp,RSRB00045955,white;,,Male,4,2017-02-05T20:12:55Z,yes,334,HT1_S004,"shoes, were, very, dirty",4,51,0.75,3,"Control
(training = 5 AmEng)",Control,month,professional,headphones,over-ear,43,CMN_M_043,False,,"ENG_M_066, ENG_M_133, ENG_M_070, ENG_M_131, ENG_M_055",no,no,yes,no,Test talker 4,dirty,the stools were very dirty,1,1a,Control,0,0,0,Control,-0.25,-0.5,-0.75,-0.3602628289023444,-0.4148809559484745,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2,2.33261072842535,4.151805037972531,4.191798922537034,2.9495174313121937,0.9925048749502882,1.0082098284283219,1.0575190835960582,1.0355904903732063,0.9803406864250814,1.0361137326334304,1.0483167516167282,1.0036407147129354,0.8687596163486657,0.9178149200457353,0.9136581584470925,0.8817717371437903,0.9578806924385282,0.9504369405085953
The shoes were very dirty.,29e3173a48c934207b391d026a4a3edb,test,14,3,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S004,his shoes were very dirty,1Acc_Same1Acc,"set2,set1",a,,43,ALL_043_M_CMN,4,in_movies_shows,no,,1Acc_Same1Acc,,germany,monolingual,native english live in midwest USA,a,24.0,NonHisp,RSRB00045955,white;,,Male,4,2015-12-01T16:15:49Z,yes,210,HT1_S004,"shoes, were, very, dirty",4,51,1.0,4,"Talker-specific
training",Talker-specific,year,excellent,headphones,in-ear,43,CMN_M_043,False,,CMN_M_043,no,no,yes,no,Test talker 4,shoes,his shoes were very dirty,1,1a,Talker-specific,1,0,0,Talker-specific,0.75,0.5,0.25,-1.214533641701873,-1.197508036062385,CMN_M_043,2,2.495328944225728,4.448413425563685,4.3492124986394725,2.9890716529244363,0.9744643052759513,0.9956655611321494,1.0482623519661056,0.9990312388445273,0.955381809008318,1.0130962226382005,1.0283448226474012,0.9825138968174743,0.8636877705898772,0.9076808313192981,0.850147839164304,0.7945544579984823,0.9828550178237003,0.8054384086272737
