layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
cnn_3,3,corrected_mean,BetweenWord,0.1,0.7564083473981807,5.720810222165083,4.133436717264197,-0.24454416116058322,-0.3032096738973437,0.23989741753939073
cnn_4,1,regularized,BetweenWord,0.1,1.913271478007512,5.104067523194634,3.156186983176671,-0.24218232063324463,-0.3083331956390563,0.2731449382136735
cnn_4,2,regularized,BetweenWord,0.1,1.8453640143350274,5.065223834033219,3.1430885458441176,-0.24426100123257494,-0.2946544624452639,0.20630989375461717
cnn_4,3,regularized,BetweenWord,0.1,2.2560833632452724,4.580202641608604,4.1087030759451535,-0.2450765804847703,-0.3032242846844754,0.23726340593085976
cnn_4,1,corrected_mean,BetweenWord,0.1,2.004906285195937,5.137252947237227,3.1903610813553933,-0.24216647545780468,-0.30831355941615296,0.27314715562218195
cnn_4,2,corrected_mean,BetweenWord,0.1,2.004906285195937,5.11759029179746,3.2226654357211704,-0.24423621926186176,-0.2946084395812205,0.20624385880028456
cnn_4,3,corrected_mean,BetweenWord,0.1,2.004906285195937,4.452584499168475,4.10328994762116,-0.24512942716576383,-0.3032290828954571,0.23701624240489302
cnn_5,1,regularized,BetweenWord,0.1,0.5000687187698817,6.503280363736823,4.753691631765822,-0.24143181056106292,-0.3071717225862714,0.2722918403852236
cnn_5,2,regularized,BetweenWord,0.1,0.5000883771432021,5.53430973953366,6.225169124891373,-0.2440298795194335,-0.29198478533428374,0.19651243490873957
cnn_5,3,regularized,BetweenWord,0.1,0.5000153473818706,7.686577467538434,2.935556186113749,-0.24330489777363526,-0.3039828191912478,0.24939046428101813
cnn_5,1,corrected_mean,BetweenWord,0.1,0.5000574810983182,6.50330072194787,4.753688970327814,-0.24143180786853818,-0.3071717193003986,0.27229184096428755
cnn_5,2,corrected_mean,BetweenWord,0.1,0.5000574810983182,5.534308031855713,6.225170953273594,-0.24402987611366592,-0.2919847674136243,0.19651237817135803
cnn_5,3,corrected_mean,BetweenWord,0.1,0.5000574810983182,7.686542448190833,2.935557488302988,-0.24330491648322944,-0.30398281469365496,0.24939034972031868
cnn_6,1,regularized,BetweenWord,0.1,0.8658468250626592,0.27840294662662246,2.861909852383307,-0.2433654387898143,-0.3084830845072797,0.26757145978194996
cnn_6,2,regularized,BetweenWord,0.1,1.0114337924438093,2.549172624241477,-0.4261096899392097,-0.24513289046719805,-0.29552408381492384,0.2055668386714054
cnn_6,3,regularized,BetweenWord,0.1,1.208958391486439,1.9048865745978147,0.9757286193675396,-0.24586305347461387,-0.30467361040035684,0.23920046584720117
cnn_6,1,corrected_mean,BetweenWord,0.1,1.0287463363309692,0.29837488529850575,2.9337939615661446,-0.24336492073245775,-0.30844470066812596,0.2674164367641687
cnn_6,2,corrected_mean,BetweenWord,0.1,1.0287463363309692,2.552541574074887,-0.42252109673373717,-0.24513209989779286,-0.2955243521579353,0.20557182140222913
cnn_6,3,corrected_mean,BetweenWord,0.1,1.0287463363309692,1.8481130930625054,0.9851843457521845,-0.24587272184623818,-0.3046719284456871,0.23914489642417613
