layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
cnn_4,2,regularized,BetweenPhoneme,0.1,1.4037634083038388,6.999976906691059,5.242287109013865,-0.2432084196948134,-0.2930723984461373,0.20502570928216626
cnn_4,3,regularized,BetweenPhoneme,0.1,1.4776424293572308,9.31752635711345,1.9982100542464125,-0.24206775801163796,-0.30440196711878725,0.25750727655416394
cnn_4,1,corrected_mean,BetweenPhoneme,0.1,1.6271145129137699,5.150146620831277,7.990215623272255,-0.24217208588797917,-0.3034366764208292,0.2529795715646147
cnn_4,2,corrected_mean,BetweenPhoneme,0.1,1.6271145129137699,7.039994845231008,5.376302350290163,-0.24318436480052502,-0.2929463016635404,0.20462638255478813
cnn_4,3,corrected_mean,BetweenPhoneme,0.1,1.6271145129137699,9.354889264173144,2.0664908725758253,-0.2420389439398294,-0.30437715403894783,0.25755446245301605
cnn_5,1,regularized,BetweenPhoneme,0.1,0.5000208630134528,3.2007897976350512,4.5103324580551485,-0.24290437056618835,-0.307385658146581,0.26545956102021756
cnn_5,2,regularized,BetweenPhoneme,0.1,0.859369547065316,3.07413668337751,4.917260369470809,-0.2449993084875932,-0.2933306880140612,0.19727149364144236
cnn_5,3,regularized,BetweenPhoneme,0.1,0.5920248416446311,6.824798499470787,-0.4533240717950716,-0.2438894050092576,-0.3047410280353776,0.2495049878194184
cnn_5,1,corrected_mean,BetweenPhoneme,0.1,0.6504717505744666,3.105569100605276,4.677442148387945,-0.24293121939089182,-0.30723894834150933,0.2647157870933924
cnn_5,2,corrected_mean,BetweenPhoneme,0.1,0.6504717505744666,2.9899495131397944,5.135485063908341,-0.24502336527005958,-0.29313538656063143,0.1963568708541073
cnn_5,3,corrected_mean,BetweenPhoneme,0.1,0.6504717505744666,6.826092672591722,-0.45034379876815456,-0.24388613969142095,-0.3047412688501145,0.2495227044705821
cnn_6,1,regularized,BetweenPhoneme,0.1,3.999995423700772,-2.854286411581241,1.644781986525678,-0.24300619348859973,-0.30898437504594717,0.2715082303465764
cnn_6,2,regularized,BetweenPhoneme,0.1,3.999995423700772,-0.9319243906639316,-1.4788130765304952,-0.24539000989991347,-0.29534803345223143,0.20358621596981147
cnn_6,3,regularized,BetweenPhoneme,0.1,0.5000095533016985,3.1768537145761853,-2.187826244135684,-0.24556746449144037,-0.30433459956715153,0.2393115684010313
cnn_6,1,corrected_mean,BetweenPhoneme,0.1,2.833333466901081,-2.762350573147254,1.8824078981111094,-0.24302868820975593,-0.3089093148948538,0.27108168657124493
cnn_6,2,corrected_mean,BetweenPhoneme,0.1,2.833333466901081,-0.7963124090498364,-1.2735894952492275,-0.245400483367127,-0.2953974277469418,0.20373612836376426
cnn_6,3,corrected_mean,BetweenPhoneme,0.1,2.833333466901081,0.3794730396741739,-2.397790931379798,-0.24602049051959413,-0.3042473895459366,0.23667499769375935
