Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,xie21_HuBERT_T24_max_0_0_4.0_3.981_13.845_8311.014,IsCorrect,ParticipantID,Trial,TrainingTalkerID_sorted,UniqueExposureTestCombination,xie21_HuBERT_T24_max_1_0_8.0_3.162_13.199_8327.564,xie21_HuBERT_T24_max_0_1_4.0_3.388_15.878_10269.004,xie21_HuBERT_T24_max_1_1_4.0_1.905_14.967_10294.778,xie21_HuBERT_T24_mean_0_0_4.0_3.981_11.214_6162.445,xie21_HuBERT_T24_mean_1_0_4.0_3.16_9.603_6195.985,xie21_HuBERT_T24_mean_0_1_2.0_2.512_11.773_8124.613,xie21_HuBERT_T24_mean_1_1_8.0_1.585_10.277_8156.522,xie21_HuBERT_CNN7_max_0_0_0.5_0.196_6.307_8462.769,xie21_HuBERT_CNN7_max_1_0_0.5_0.016_5.409_8473.172,xie21_HuBERT_CNN7_max_0_1_0.5_0.2_10.215_10415.202,xie21_HuBERT_CNN7_max_1_1_0.5_0.1_9.858_10422.493,xie21_HuBERT_CNN7_mean_0_0_8.0_0.631_5.362_6259.394,xie21_HuBERT_CNN7_mean_1_0_0.5_0.016_3.176_6277.619,xie21_HuBERT_CNN7_mean_0_1_8.0_0.02_7.5_8206.049,xie21_HuBERT_CNN7_mean_1_1_0.5_0.01_6.405_8220.728
Talker-specific,CMN_M_037,CMN_M_037,HT1_S023,train,,1,855af998d17cfc134d5b95b68f9c4e07,14,CMN_M_037,2911,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_043,CMN_M_043,HT1_S023,children,,1,d897a4f0fa34c3b14796651724c26b0b,8,CMN_M_043,576,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_043,CMN_M_043,HT1_S023,waved,,1,d897a4f0fa34c3b14796651724c26b0b,8,CMN_M_043,3168,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_043,CMN_M_043,HT1_S023,train,,0,d897a4f0fa34c3b14796651724c26b0b,8,CMN_M_043,2912,,,1.0,,,,1.0,,,,1.0,,,,1.0
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_032, CMN_M_035, CMN_M_016",CMN_M_037,HT1_S023,children,0.8162571212141897,1,e3163263a73b875ef670026ec832a436,4,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",550,0.8564825371784013,0.8413196250347904,0.9074175716096484,0.49364968670922044,0.5449183886300106,0.5688404808515483,0.6950962363696321,0.42072329805410474,0.9317638175342221,0.41426878934278805,0.6429267732407626,0.4252225983965029,0.908791854197354,0.9728181621251218,0.9419564007598844
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_032, CMN_M_035, CMN_M_016",CMN_M_037,HT1_S023,waved,0.862706748011761,1,e3163263a73b875ef670026ec832a436,4,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3142,0.8935397935293056,0.8818949511731252,0.931770732156421,0.3656663493706026,0.40602291718044814,0.4262574286475604,0.5720432827641951,0.45230117017257626,0.9372849635884511,0.4459381571129015,0.6671105547018618,0.46778513536752947,0.9176671256484357,0.9754890792763085,0.9476692607909941
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_032, CMN_M_035, CMN_M_016",CMN_M_037,HT1_S023,train,0.5905136604767014,1,e3163263a73b875ef670026ec832a436,4,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2886,0.6723885923764813,0.6387147928354676,0.7771919119594721,0.4244046774843292,0.5027562352935367,0.530676201946356,0.7130705745288697,0.4708554233543247,0.9403660578918962,0.46456478231934967,0.680935390716397,0.43671645885317706,0.9181677400235152,0.9722904848189036,0.9479947804767358
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",CMN_M_043,HT1_S023,children,0.9013385630949106,1,fc9ce21584932098e497a98067a174b9,2,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",549,0.9242428345558159,0.9153933064204263,0.9515088858247169,0.5336533045804335,0.5827823931651877,0.6062011698878795,0.7257520456940648,0.41098820290990107,0.929984833072279,0.4045139019440378,0.6352931333227765,0.4656601921237618,0.9162017079535876,0.9757864931006484,0.9467598084718389
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",CMN_M_043,HT1_S023,waved,0.7941306345634435,1,fc9ce21584932098e497a98067a174b9,2,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",3141,0.8370434529594573,0.8218712706717309,0.895562700129982,0.3404807848909879,0.3826918043720874,0.40308704423939334,0.5529898041435244,0.3840420727354776,0.9248509333510502,0.3775348071147156,0.613689043802453,0.41555966576362646,0.912016867270178,0.9723103725732338,0.9440522671897931
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",CMN_M_043,HT1_S023,train,0.5497293663369723,1,fc9ce21584932098e497a98067a174b9,2,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2885,0.6325304531589921,0.6009740431313993,0.751026556595418,0.3660984665168649,0.446635617785609,0.4742755584752235,0.6736323175932835,0.5366358873841963,0.9504582347752428,0.5307042488708718,0.7279163696095655,0.4469047397237428,0.9194741484610182,0.9736858588611546,0.9488213556408471
Multi-talker,"CMN_M_037, CMN_M_016, CMN_M_021, CMN_M_032, CMN_M_035",CMN_M_043,HT1_S023,children,0.9013385630949106,1,9826113edbc21f82c2705ad9c8acf214,16,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",549,0.9242428345558159,0.9153933064204263,0.9515088858247169,0.5336533045804335,0.5827823931651877,0.6062011698878795,0.7257520456940648,0.41098820290990107,0.929984833072279,0.4045139019440378,0.6352931333227765,0.4656601921237618,0.9162017079535876,0.9757864931006484,0.9467598084718389
Multi-talker,"CMN_M_037, CMN_M_016, CMN_M_021, CMN_M_032, CMN_M_035",CMN_M_043,HT1_S023,waved,0.7941306345634435,1,9826113edbc21f82c2705ad9c8acf214,16,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",3141,0.8370434529594573,0.8218712706717309,0.895562700129982,0.3404807848909879,0.3826918043720874,0.40308704423939334,0.5529898041435244,0.3840420727354776,0.9248509333510502,0.3775348071147156,0.613689043802453,0.41555966576362646,0.912016867270178,0.9723103725732338,0.9440522671897931
Multi-talker,"CMN_M_037, CMN_M_016, CMN_M_021, CMN_M_032, CMN_M_035",CMN_M_043,HT1_S023,train,0.5497293663369723,1,9826113edbc21f82c2705ad9c8acf214,16,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2885,0.6325304531589921,0.6009740431313993,0.751026556595418,0.3660984665168649,0.446635617785609,0.4742755584752235,0.6736323175932835,0.5366358873841963,0.9504582347752428,0.5307042488708718,0.7279163696095655,0.4469047397237428,0.9194741484610182,0.9736858588611546,0.9488213556408471
Control,"ENG_M_133, ENG_M_131, ENG_M_070, ENG_M_066, ENG_M_055",CMN_M_037,HT1_S023,children,,1,72f4ac5dc753c1771310135ed3240636,5,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",547,,,0.9196254550479585,,,,0.9189430583329589,,,,0.7019569174416277,,,,0.9571863956308444
Control,"ENG_M_133, ENG_M_131, ENG_M_070, ENG_M_066, ENG_M_055",CMN_M_037,HT1_S023,waved,,1,72f4ac5dc753c1771310135ed3240636,5,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3139,,,0.9399271505674436,,,,0.7022472846751507,,,,0.6553598650854924,,,,0.9533889726818255
Control,"ENG_M_133, ENG_M_131, ENG_M_070, ENG_M_066, ENG_M_055",CMN_M_037,HT1_S023,train,,0,72f4ac5dc753c1771310135ed3240636,5,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2883,,,0.7475197640914302,,,,0.7432824711670324,,,,0.7502531353337323,,,,0.9658922666969525
Single talker,CMN_M_037,CMN_M_043,HT1_S023,children,0.8162571212141897,1,2d9fd5d2f504ffbafbf78fd0cb36815e,14,CMN_M_037,569,0.8564825371784013,0.8413196250347904,0.9074175716096484,0.8162571212141897,0.8511593384349733,0.8634106816511273,0.925282063959886,0.28630237463744135,0.9029405967528551,0.2799789598030584,0.5282869376600725,0.3564128841165007,0.9029405967528551,0.9678294649288446,0.9381817644334077
Single talker,CMN_M_037,CMN_M_043,HT1_S023,waved,0.7941306345634435,1,2d9fd5d2f504ffbafbf78fd0cb36815e,14,CMN_M_037,3161,0.8370434529594573,0.8218712706717309,0.895562700129982,0.7941306345634435,0.8327932414538949,0.8476116818189291,0.914694939634215,0.3840420727354776,0.9248509333510502,0.3775348071147156,0.613689043802453,0.36434838142684933,0.9248509333510502,0.9685052075303913,0.9523461643739555
Single talker,CMN_M_037,CMN_M_043,HT1_S023,train,0.3691604020627362,1,2d9fd5d2f504ffbafbf78fd0cb36815e,14,CMN_M_037,2905,0.46582465142251706,0.4282345333964672,0.6207296393274436,0.3691604020627362,0.45338605783003044,0.4840687008470773,0.6818542124760227,0.2756582055394656,0.90015229658589,0.2693875672561504,0.5181732168507861,0.30973006245993706,0.90015229658589,0.9635324612735099,0.9363700110059219
Single talker,CMN_M_021,CMN_M_032,HT1_S023,children,0.014978987303023154,0,81872de2d512c13ec76cc4a1fb4fefac,5,CMN_M_021,557,0.03992569866015544,0.028006453274090008,0.13394497285448007,0.014978987303023154,0.035624760997687355,0.051387524822799284,0.19900171344004294,0.2623735934604838,0.8965301679940915,0.25617910087446416,0.5052783326454889,0.386714522845541,0.8965301679940915,0.9703357755919785,0.9340133151755756
Single talker,CMN_M_021,CMN_M_032,HT1_S023,waved,0.18268945833458627,0,81872de2d512c13ec76cc4a1fb4fefac,5,CMN_M_021,3149,0.26227307853249643,0.23533517061809617,0.4433155194051812,0.18268945833458627,0.2594000247520485,0.3259380430649472,0.5112597079093322,0.25133623091947477,0.8933902993647935,0.24521405980763064,0.49431945465392424,0.38477017969598126,0.8933902993647935,0.9701807638849144,0.9319675055952685
Single talker,CMN_M_021,CMN_M_032,HT1_S023,train,0.6319603718132137,1,81872de2d512c13ec76cc4a1fb4fefac,5,CMN_M_021,2893,0.7101456263407052,0.6766726102397408,0.8028335447577966,0.6319603718132137,0.6946939191702586,0.7099068303303534,0.8423365768704363,0.2863247670623031,0.9029463615452209,0.2800012487065143,0.5283080181965178,0.3013034614430908,0.9029463615452209,0.9626904419103283,0.9381855080466494
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",CMN_M_037,HT1_S023,children,,1,ea12346577e29221b311ab3ce29ef439,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",547,,,0.9196254550479585,,,,0.9189430583329589,,,,0.7019569174416277,,,,0.9571863956308444
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",CMN_M_037,HT1_S023,waved,,1,ea12346577e29221b311ab3ce29ef439,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3139,,,0.9399271505674436,,,,0.7022472846751507,,,,0.6553598650854924,,,,0.9533889726818255
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",CMN_M_037,HT1_S023,train,,1,ea12346577e29221b311ab3ce29ef439,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2883,,,0.7475197640914302,,,,0.7432824711670324,,,,0.7502531353337323,,,,0.9658922666969525
Single talker,CMN_M_021,CMN_M_035,HT1_S023,children,0.19066216274017564,1,2b5c9f8e148ffcca0e5cf11862ec20e2,13,CMN_M_021,558,0.27972005808303924,0.2440476040771459,0.45247024831837973,0.19066216274017564,0.26834608860441345,0.3128583270740048,0.5280340126764625,0.32203734089278424,0.9116519812915925,0.3155868098030076,0.5609598147552678,0.4470162153208507,0.9116519812915925,0.9748027464835526,0.9438286909576503
Single talker,CMN_M_021,CMN_M_035,HT1_S023,waved,0.197110035756605,0,2b5c9f8e148ffcca0e5cf11862ec20e2,13,CMN_M_021,3150,0.2825109716259242,0.2510540282520995,0.4597290209552204,0.197110035756605,0.2755247805599075,0.33061810686801657,0.5306683751836737,0.23861188828754865,0.8896093796519883,0.23258378623318046,0.4813887736224992,0.4513947946128868,0.8896093796519883,0.9751039611110245,0.9295004316629013
Single talker,CMN_M_021,CMN_M_035,HT1_S023,train,0.1862339098958049,0,2b5c9f8e148ffcca0e5cf11862ec20e2,13,CMN_M_021,2894,0.27425369097442803,0.23921533594477376,0.44741067313313915,0.1862339098958049,0.26338694439856375,0.30773832998495837,0.5228360091793941,0.5991596768495424,0.9590477050709373,0.5937042036474617,0.7700187763184799,0.6824571987352809,0.9590477050709373,0.9879635017174959,0.9742045004728827
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",CMN_M_043,HT1_S023,children,,1,70c4ff5e9085308d5fe5f86fc6449d30,12,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",548,,,0.9108295110312559,,,,0.9024273116396072,,,,0.7160068855273405,,,,0.9406169334613855
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",CMN_M_043,HT1_S023,waved,,1,70c4ff5e9085308d5fe5f86fc6449d30,12,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3140,,,0.8468547348968769,,,,0.6238285208610572,,,,0.5224439163341498,,,,0.9265495609033003
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",CMN_M_043,HT1_S023,train,,1,70c4ff5e9085308d5fe5f86fc6449d30,12,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2884,,,0.6414665496942313,,,,0.6424156892952,,,,0.5655504924408482,,,,0.9334187938770814
Multi-talker,"CMN_M_043, CMN_M_035, CMN_M_021, CMN_M_016, CMN_M_032",CMN_M_037,HT1_S023,children,0.8162571212141897,1,c50dcc877da714eb354431c5c51286f7,10,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",550,0.8564825371784013,0.8413196250347904,0.9074175716096484,0.49364968670922044,0.5449183886300106,0.5688404808515483,0.6950962363696321,0.42072329805410474,0.9317638175342221,0.41426878934278805,0.6429267732407626,0.4252225983965029,0.908791854197354,0.9728181621251218,0.9419564007598844
Multi-talker,"CMN_M_043, CMN_M_035, CMN_M_021, CMN_M_016, CMN_M_032",CMN_M_037,HT1_S023,waved,0.862706748011761,1,c50dcc877da714eb354431c5c51286f7,10,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3142,0.8935397935293056,0.8818949511731252,0.931770732156421,0.3656663493706026,0.40602291718044814,0.4262574286475604,0.5720432827641951,0.45230117017257626,0.9372849635884511,0.4459381571129015,0.6671105547018618,0.46778513536752947,0.9176671256484357,0.9754890792763085,0.9476692607909941
Multi-talker,"CMN_M_043, CMN_M_035, CMN_M_021, CMN_M_016, CMN_M_032",CMN_M_037,HT1_S023,train,0.5905136604767014,1,c50dcc877da714eb354431c5c51286f7,10,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2886,0.6723885923764813,0.6387147928354676,0.7771919119594721,0.4244046774843292,0.5027562352935367,0.530676201946356,0.7130705745288697,0.4708554233543247,0.9403660578918962,0.46456478231934967,0.680935390716397,0.43671645885317706,0.9181677400235152,0.9722904848189036,0.9479947804767358
Control,"ENG_M_066, ENG_M_131, ENG_M_055, ENG_M_133, ENG_M_070",CMN_M_032,HT1_S023,children,,0,6615769c94e1c2aa44fee134b6cb75df,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",545,,,0.21303414602090243,,,,0.2556649073192032,,,,0.6003716968401438,,,,0.9309974089349241
Control,"ENG_M_066, ENG_M_131, ENG_M_055, ENG_M_133, ENG_M_070",CMN_M_032,HT1_S023,waved,,0,6615769c94e1c2aa44fee134b6cb75df,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3137,,,0.5266205151600787,,,,0.5079145363364113,,,,0.6319015183640527,,,,0.9423243891275275
Control,"ENG_M_066, ENG_M_131, ENG_M_055, ENG_M_133, ENG_M_070",CMN_M_032,HT1_S023,train,,0,6615769c94e1c2aa44fee134b6cb75df,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2881,,,0.9078779387380775,,,,0.8612754591228378,,,,0.7174470136934006,,,,0.9615679963595494
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_035",CMN_M_032,HT1_S023,children,0.05684718147149402,0,58dc6c7e9e447625c6fce977283c269d,16,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",552,0.1125907803557754,0.08713736855894956,0.2535710122365197,0.028311106927804273,0.0578025601544381,0.0777107045201267,0.2459584455050706,0.5454180046412094,0.9517185366952007,0.5395456690036975,0.7339699865354146,0.46625054894710677,0.9172714996472869,0.9755828678894638,0.9474128103173847
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_035",CMN_M_032,HT1_S023,waved,0.5801672230859737,0,58dc6c7e9e447625c6fce977283c269d,16,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3144,0.6652944631109124,0.6291782869582768,0.7706457125958639,0.17528593006097642,0.22630083310659418,0.257593632139644,0.43395580771444314,0.27346121238958365,0.8995644929301895,0.26720236737407677,0.51606202899915,0.39555324342795206,0.8935029979308314,0.9709670210137752,0.9320387803323772
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_035",CMN_M_032,HT1_S023,train,0.6319603718132137,1,58dc6c7e9e447625c6fce977283c269d,16,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2888,0.7101456263407052,0.6766726102397408,0.8028335447577966,0.4739386873866813,0.5442866921629252,0.5649961033354108,0.7346653701367318,0.5335709200137124,0.9500139261448041,0.5276191907728679,0.7257922434046284,0.470647966553433,0.9204746335878363,0.9749648566277977,0.9494725080776595
Single talker,CMN_M_016,CMN_M_032,HT1_S023,children,0.018542239240412782,1,c910284dbbfdb43a3b9ceb6ce9c28740,10,CMN_M_016,553,0.04609147878334354,0.03358400578293067,0.14834598561390042,0.018542239240412782,0.04220057658167976,0.06030550578584289,0.2138551787094341,0.3409527549860935,0.9159095515631549,0.33446406028122283,0.5775354878712502,0.4923372722212303,0.9159095515631549,0.9777910210208062,0.9465811843807309
Single talker,CMN_M_016,CMN_M_032,HT1_S023,waved,0.03641049171066156,0,c910284dbbfdb43a3b9ceb6ce9c28740,10,CMN_M_016,3145,0.07735570356893048,0.05964069704879214,0.20488673052825662,0.03641049171066156,0.07210148419932973,0.09700084539925248,0.2772299128578759,0.2366474742659679,0.8890092410710784,0.23063495064522435,0.4793626816620122,0.42367170993177194,0.8890092410710784,0.9731469592697707,0.9291084761710054
Single talker,CMN_M_016,CMN_M_032,HT1_S023,train,0.6150037709900263,1,c910284dbbfdb43a3b9ceb6ce9c28740,10,CMN_M_016,2889,0.6945259438083896,0.6611896203602731,0.7924523628011105,0.6150037709900263,0.6798567721521089,0.6971314602381838,0.8329980199300097,0.5335709200137124,0.9500139261448041,0.5276191907728679,0.7257922434046284,0.6584600197074391,0.9500139261448041,0.9868432134713099,0.9684589839377156
Talker-specific,CMN_M_043,CMN_M_043,HT1_S023,children,,1,8746531b88dff37409223eb87b73ec4d,6,CMN_M_043,576,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_043,CMN_M_043,HT1_S023,waved,,0,8746531b88dff37409223eb87b73ec4d,6,CMN_M_043,3168,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_043,CMN_M_043,HT1_S023,train,,0,8746531b88dff37409223eb87b73ec4d,6,CMN_M_043,2912,,,1.0,,,,1.0,,,,1.0,,,,1.0
Single talker,CMN_M_043,CMN_M_037,HT1_S023,children,0.8162571212141897,1,b41d793f9bf36bba755122b8c9f431ea,4,CMN_M_043,572,0.8564825371784013,0.8413196250347904,0.9074175716096484,0.8162571212141897,0.8511593384349733,0.8634106816511273,0.925282063959886,0.28630237463744135,0.9029405967528551,0.2799789598030584,0.5282869376600725,0.3564128841165007,0.9029405967528551,0.9678294649288446,0.9381817644334077
Single talker,CMN_M_043,CMN_M_037,HT1_S023,waved,0.7941306345634435,1,b41d793f9bf36bba755122b8c9f431ea,4,CMN_M_043,3164,0.8370434529594573,0.8218712706717309,0.895562700129982,0.7941306345634435,0.8327932414538949,0.8476116818189291,0.914694939634215,0.3840420727354776,0.9248509333510502,0.3775348071147156,0.613689043802453,0.36434838142684933,0.9248509333510502,0.9685052075303913,0.9523461643739555
Single talker,CMN_M_043,CMN_M_037,HT1_S023,train,0.3691604020627362,1,b41d793f9bf36bba755122b8c9f431ea,4,CMN_M_043,2908,0.46582465142251706,0.4282345333964672,0.6207296393274436,0.3691604020627362,0.45338605783003044,0.4840687008470773,0.6818542124760227,0.2756582055394656,0.90015229658589,0.2693875672561504,0.5181732168507861,0.30973006245993706,0.90015229658589,0.9635324612735099,0.9363700110059219
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_021, CMN_M_032",CMN_M_037,HT1_S023,children,0.8162571212141897,1,f0be26ecb356e4b74c9747786e652b4c,9,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",550,0.8564825371784013,0.8413196250347904,0.9074175716096484,0.49364968670922044,0.5449183886300106,0.5688404808515483,0.6950962363696321,0.42072329805410474,0.9317638175342221,0.41426878934278805,0.6429267732407626,0.4252225983965029,0.908791854197354,0.9728181621251218,0.9419564007598844
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_021, CMN_M_032",CMN_M_037,HT1_S023,waved,0.862706748011761,1,f0be26ecb356e4b74c9747786e652b4c,9,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3142,0.8935397935293056,0.8818949511731252,0.931770732156421,0.3656663493706026,0.40602291718044814,0.4262574286475604,0.5720432827641951,0.45230117017257626,0.9372849635884511,0.4459381571129015,0.6671105547018618,0.46778513536752947,0.9176671256484357,0.9754890792763085,0.9476692607909941
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_021, CMN_M_032",CMN_M_037,HT1_S023,train,0.5905136604767014,1,f0be26ecb356e4b74c9747786e652b4c,9,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2886,0.6723885923764813,0.6387147928354676,0.7771919119594721,0.4244046774843292,0.5027562352935367,0.530676201946356,0.7130705745288697,0.4708554233543247,0.9403660578918962,0.46456478231934967,0.680935390716397,0.43671645885317706,0.9181677400235152,0.9722904848189036,0.9479947804767358
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037, CMN_M_032",CMN_M_043,HT1_S023,children,0.9013385630949106,1,add4ac18c294a4be63e2b2d38a1b48b4,12,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",549,0.9242428345558159,0.9153933064204263,0.9515088858247169,0.5336533045804335,0.5827823931651877,0.6062011698878795,0.7257520456940648,0.41098820290990107,0.929984833072279,0.4045139019440378,0.6352931333227765,0.4656601921237618,0.9162017079535876,0.9757864931006484,0.9467598084718389
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037, CMN_M_032",CMN_M_043,HT1_S023,waved,0.7941306345634435,0,add4ac18c294a4be63e2b2d38a1b48b4,12,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",3141,0.8370434529594573,0.8218712706717309,0.895562700129982,0.3404807848909879,0.3826918043720874,0.40308704423939334,0.5529898041435244,0.3840420727354776,0.9248509333510502,0.3775348071147156,0.613689043802453,0.41555966576362646,0.912016867270178,0.9723103725732338,0.9440522671897931
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037, CMN_M_032",CMN_M_043,HT1_S023,train,0.5497293663369723,1,add4ac18c294a4be63e2b2d38a1b48b4,12,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2885,0.6325304531589921,0.6009740431313993,0.751026556595418,0.3660984665168649,0.446635617785609,0.4742755584752235,0.6736323175932835,0.5366358873841963,0.9504582347752428,0.5307042488708718,0.7279163696095655,0.4469047397237428,0.9194741484610182,0.9736858588611546,0.9488213556408471
Single talker,CMN_M_035,CMN_M_037,HT1_S023,children,0.3139116792478495,1,eaf2abd63766cffbaa6b6c93a87dba4f,2,CMN_M_035,565,0.40342366145817177,0.373045494532986,0.5743952117713139,0.3139116792478495,0.39863980592444304,0.45265380775117237,0.634427446001946,0.3177605338341831,0.9106575624332928,0.3113213350775549,0.5571464472771558,0.4585214575938057,0.9106575624332928,0.9755882260779559,0.9431851112791938
Single talker,CMN_M_035,CMN_M_037,HT1_S023,waved,0.053947658112674754,1,eaf2abd63766cffbaa6b6c93a87dba4f,2,CMN_M_035,3157,0.10675331534043953,0.08334025977030773,0.24729750962678618,0.053947658112674754,0.09850933079364144,0.12501924350348573,0.32580786699337977,0.45230117017257626,0.9372849635884511,0.4459381571129015,0.6671105547018618,0.5760386566348583,0.9372849635884511,0.9826691944789818,0.9603284191314382
Single talker,CMN_M_035,CMN_M_037,HT1_S023,train,0.26583291712732965,1,eaf2abd63766cffbaa6b6c93a87dba4f,2,CMN_M_035,2901,0.35962269622585463,0.32383040719806533,0.5304715113654263,0.26583291712732965,0.3493586152378808,0.39460535575573336,0.5989101635127385,0.38941364341969964,0.9259001972048091,0.3829103248953724,0.6180535477822323,0.4153977220706819,0.9259001972048091,0.9725388181303596,0.9530213069259721
Talker-specific,CMN_M_035,CMN_M_035,HT1_S023,children,,1,178d4149d093b6cc715e02f82efe2ecc,13,CMN_M_035,574,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S023,waved,,0,178d4149d093b6cc715e02f82efe2ecc,13,CMN_M_035,3166,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S023,train,,0,178d4149d093b6cc715e02f82efe2ecc,13,CMN_M_035,2910,,,1.0,,,,1.0,,,,1.0,,,,1.0
Single talker,CMN_M_037,CMN_M_032,HT1_S023,children,0.019525429709089936,1,06141bb127d7fc26711ea295e96a20f2,13,CMN_M_037,567,0.047866044090911566,0.03509365030402701,0.15205933896633203,0.019525429709089936,0.04396725363220628,0.0626961904755097,0.2179435265110733,0.2864090672468386,0.902968060397644,0.2800851594458359,0.5283873723072873,0.3594888353688171,0.902968060397644,0.968093108589468,0.9381995990394982
Single talker,CMN_M_037,CMN_M_032,HT1_S023,waved,0.04185963754704835,0,06141bb127d7fc26711ea295e96a20f2,13,CMN_M_037,3159,0.0862120464406715,0.06715671316920839,0.21902689798745,0.04185963754704835,0.08054192787851439,0.10717417778624659,0.29270992403038126,0.27346121238958365,0.8995644929301895,0.26720236737407677,0.51606202899915,0.39642690932496655,0.8995644929301895,0.9710989634147775,0.9359878054557368
