layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
cnn_5,2,regularized,BetweenWord,0.1,3.999995423700772,-4.318742236934564,1.6255509557558527,-0.2865004224803075,-0.29592638535153626,0.03290034545019443
cnn_5,3,regularized,BetweenWord,0.1,3.999995423700772,-1.6068028020434049,-2.3517158190646454,-0.26861530354589386,-0.3585758015509796,0.3349045896400899
cnn_5,1,corrected_mean,BetweenWord,0.1,3.999995423700772,-0.034247219473281194,-3.8336520768218567,-0.27886533513287354,-0.323292630432751,0.15931451386278903
cnn_5,2,corrected_mean,BetweenWord,0.1,3.999995423700772,-4.318742236934564,1.6255509557558527,-0.2865004224803075,-0.29592638535153626,0.03290034545019443
cnn_5,3,corrected_mean,BetweenWord,0.1,3.999995423700772,-1.6068028020434049,-2.3517158190646454,-0.26861530354589386,-0.3585758015509796,0.3349045896400899
cnn_6,1,regularized,BetweenWord,0.1,0.6370603513244277,0.13934195537516889,-2.4011991668040644,-0.2788637042872082,-0.3247889112648009,0.16468692867356194
cnn_6,2,regularized,BetweenWord,0.1,3.999995423700772,-3.3248365776153546,2.481503101610515,-0.2871513521883149,-0.2952940925412835,0.02835696329101246
cnn_6,3,regularized,BetweenWord,0.1,0.6331896464452863,0.5442658789295427,-2.4893232577541498,-0.26881357033801306,-0.3584577012175224,0.3334806749777867
cnn_6,1,corrected_mean,BetweenWord,0.1,1.7567484738234953,0.26276271488126596,-2.385496075218629,-0.278859265304775,-0.32480302408938744,0.1647560777096608
cnn_6,2,corrected_mean,BetweenWord,0.1,1.7567484738234953,-3.3107695749130506,2.5626201359917653,-0.28715968032633366,-0.29521799103723073,0.02806212453551787
cnn_6,3,corrected_mean,BetweenWord,0.1,1.7567484738234953,0.5508122988298481,-2.446175697721918,-0.26881291527604456,-0.35849558567608,0.3336248569304793
