layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
cnn_3,2,regularized,WithinSentence,0.1,3.999995423700772,-2.191801456052145,0.43419266295480496,-0.2876835142826704,-0.29636705486118525,0.030184352412987465
cnn_3,3,regularized,WithinSentence,0.1,3.999995423700772,-1.4710616478993326,-0.585283062797125,-0.2686483082152581,-0.35947775008986005,0.33809794849638003
cnn_3,1,corrected_mean,WithinSentence,0.1,3.999995423700772,-0.07602338398880493,-2.4805222649311305,-0.27886492441606914,-0.32469768291738377,0.1643546910651686
cnn_3,2,corrected_mean,WithinSentence,0.1,3.999995423700772,-2.191801456052145,0.43419266295480496,-0.2876835142826704,-0.29636705486118525,0.030184352412987465
cnn_3,3,corrected_mean,WithinSentence,0.1,3.999995423700772,-1.4710616478993326,-0.585283062797125,-0.2686483082152581,-0.35947775008986005,0.33809794849638003
cnn_4,1,regularized,WithinSentence,0.1,0.5000095533016985,0.6681370713107427,0.7608200946854422,-0.2788256439604976,-0.32566934675026654,0.1680035671195491
cnn_4,2,regularized,WithinSentence,0.1,0.5000046282123812,1.029484201834251,1.0509101967858525,-0.2880171447942698,-0.2962075521836733,0.028437221663501523
cnn_4,3,regularized,WithinSentence,0.1,0.6950449713603785,1.2338066918129862,0.3465360181159595,-0.2687129163114074,-0.35951733262647617,0.33792352657077657
cnn_4,1,corrected_mean,WithinSentence,0.1,0.5650197176248194,0.638693661870978,0.7537517471780628,-0.27882907154524555,-0.32567119504040565,0.1679958378642703
cnn_4,2,corrected_mean,WithinSentence,0.1,0.5650197176248194,0.9847880672061392,1.0650863636636891,-0.2880251145927965,-0.29620233664740125,0.028390656370940164
cnn_4,3,corrected_mean,WithinSentence,0.1,0.5650197176248194,1.1983077811074858,0.4366347832786892,-0.26871390922235977,-0.35950480992838413,0.3378719805341197
cnn_5,1,regularized,WithinSentence,0.1,3.999995423700772,-2.019140107676078,-1.449562307430225,-0.2785047019624345,-0.32540802551405046,0.168411244841182
cnn_5,2,regularized,WithinSentence,0.1,3.999995423700772,-2.334056747828862,-1.0306216896369635,-0.28763157314407445,-0.29621529877222424,0.02984277954718905
cnn_5,3,regularized,WithinSentence,0.1,3.999995423700772,-1.7914639806258388,-1.7812863494647218,-0.26855938920247974,-0.3589805508099661,0.3366896308336237
